Track Name,Segment,Latitude,Longitude,Time,Elevation(m),Course(deg),Speed(m/s),Zone,Easting(m),Northing(m),X(m),Y(m),Z(m),Distance(m),Forward Azimuth,Reverse Azimuth,Time(s),Speed(m/s),Julian Date,Index
Track,0,-35.229110,149.069405,2013-12-24T23:30:55Z,605.70,121.6,1.50,55H,688322.577,6099586.737,-4474493.603,2681175.345,-3659008.354,12.155,118.542,298.542,1693.000,2.03,2456651.479803241,376
Track,0,-35.229162,149.069522,2013-12-24T23:31:01Z,607.90,116.9,1.50,55H,688333.132,6099580.708,-4474497.759,2681165.386,-3659014.368,11.679,122.421,302.421,1699.000,1.95,2456651.479872685,378
Track,0,-35.229219,149.069631,2013-12-24T23:31:07Z,607.90,130.7,1.50,55H,688342.859,6099574.242,-4474499.728,2681155.072,-3659019.483,5.348,130.689,310.689,1705.000,1.78,2456651.479942129,380
Track,0,-35.229250,149.069675,2013-12-24T23:31:10Z,608.10,126.5,1.50,55H,688346.841,6099570.671,-4474500.228,2681150.643,-3659022.447,12.354,127.341,307.341,1708.000,1.54,2456651.479976852,381
Track,0,-35.229318,149.069783,2013-12-24T23:31:18Z,608.40,126.0,1.50,55H,688356.504,6099562.974,-4474501.778,2681140.121,-3659028.741,6.681,125.948,305.948,1716.000,1.67,2456651.480069445,383
Track,0,-35.229353,149.069842,2013-12-24T23:31:22Z,609.00,123.9,1.50,55H,688361.830,6099558.941,-4474503.038,2681134.570,-3659032.291,6.579,118.968,298.967,1720.000,1.64,2456651.480115741,384
Track,0,-35.229382,149.069906,2013-12-24T23:31:26Z,607.90,112.6,1.50,55H,688367.518,6099555.635,-4474503.649,2681128.226,-3659034.260,5.219,113.663,293.663,1724.000,1.74,2456651.480162037,385
Track,0,-35.229401,149.069958,2013-12-24T23:31:29Z,608.70,113.1,1.50,55H,688372.254,6099553.441,-4474505.630,2681123.840,-3659036.433,6.264,104.272,284.272,1727.000,1.57,2456651.480196759,386
Track,0,-35.229414,149.070025,2013-12-24T23:31:33Z,606.40,101.5,1.50,55H,688378.292,6099551.770,-4474506.375,2681117.208,-3659036.367,11.705,107.953,287.953,1731.000,1.46,2456651.480243056,387
Track,0,-35.229447,149.070147,2013-12-24T23:31:41Z,606.60,116.6,1.50,55H,688389.350,6099547.931,-4474510.454,2681106.670,-3659039.430,6.494,126.601,306.601,1739.000,1.62,2456651.480335648,389
Track,0,-35.229482,149.070204,2013-12-24T23:31:45Z,606.20,127.2,1.50,55H,688394.481,6099543.951,-4474510.937,2681100.881,-3659042.363,11.478,168.151,348.151,1743.000,1.28,2456651.480381944,390
Track,0,-35.229583,149.070230,2013-12-24T23:31:54Z,600.60,153.1,1.50,55H,688396.604,6099532.671,-4474502.666,2681093.177,-3659048.309,11.510,170.329,350.329,1752.000,1.44,2456651.480486111,392
Track,0,-35.229685,149.070252,2013-12-24T23:32:02Z,599.60,162.8,1.50,55H,688398.300,6099521.286,-4474497.344,2681087.734,-3659057.001,6.249,171.885,351.885,1760.000,1.56,2456651.480578704,394
Track,0,-35.229741,149.070261,2013-12-24T23:32:06Z,599.20,167.7,1.50,55H,688399.053,6099515.082,-4474494.456,2681084.975,-3659061.824,5.903,167.739,347.739,1764.000,1.48,2456651.480625000,395
Track,0,-35.229793,149.070275,2013-12-24T23:32:10Z,599.10,166.7,1.50,55H,688400.186,6099509.289,-4474492.176,2681082.147,-3659066.478,11.643,167.226,347.226,1768.000,1.46,2456651.480671296,396
Track,0,-35.229895,149.070303,2013-12-24T23:32:18Z,599.30,167.2,1.50,55H,688402.523,6099497.882,-4474488.020,2681076.656,-3659075.870,11.323,169.072,349.072,1776.000,1.42,2456651.480763889,398
Track,0,-35.229996,149.070327,2013-12-24T23:32:26Z,599.50,170.0,1.50,55H,688404.438,6099486.722,-4474483.762,2681071.602,-3659085.068,6.039,172.534,352.534,1784.000,1.51,2456651.480856481,400
Track,0,-35.230050,149.070335,2013-12-24T23:32:30Z,599.60,167.7,1.50,55H,688405.098,6099480.719,-4474481.272,2681069.195,-3659090.017,5.458,170.660,350.660,1788.000,1.36,2456651.480902778,401
Track,0,-35.230098,149.070345,2013-12-24T23:32:34Z,599.60,170.3,1.50,55H,688405.871,6099475.316,-4474479.062,2681066.838,-3659094.416,11.337,170.362,350.362,1792.000,1.42,2456651.480949074,402
Track,0,-35.230199,149.070366,2013-12-24T23:32:42Z,599.90,177.3,1.50,55H,688407.535,6099464.102,-4474474.717,2681062.022,-3659103.720,11.476,181.409,1.409,1800.000,1.43,2456651.481041667,404
Track,0,-35.230302,149.070363,2013-12-24T23:32:50Z,599.40,186.5,1.50,55H,688407.014,6099452.637,-4474468.544,2681058.652,-3659112.804,12.112,194.979,14.979,1808.000,1.51,2456651.481134259,406
Track,0,-35.230408,149.070329,2013-12-24T23:32:58Z,599.40,198.1,1.50,55H,688403.640,6099441.004,-4474461.144,2681057.868,-3659122.362,5.715,199.785,19.785,1816.000,1.43,2456651.481226852,408
Track,0,-35.230456,149.070307,2013-12-24T23:33:02Z,599.90,198.8,1.50,55H,688401.594,6099435.668,-4474457.839,2681058.143,-3659127.043,5.536,199.092,19.092,1820.000,1.38,2456651.481273148,409
Track,0,-35.230503,149.070287,2013-12-24T23:33:06Z,599.20,196.2,1.50,55H,688399.675,6099430.476,-4474453.829,2681057.851,-3659130.913,5.960,183.713,3.713,1824.000,1.49,2456651.481319444,410
Track,0,-35.230557,149.070283,2013-12-24T23:33:10Z,598.60,186.2,1.50,55H,688399.165,6099424.537,-4474450.267,2681056.167,-3659135.425,5.672,175.729,355.729,1828.000,1.42,2456651.481365741,411
Track,0,-35.230608,149.070288,2013-12-24T23:33:14Z,599.00,177.1,1.50,55H,688399.469,6099418.873,-4474447.965,2681054.295,-3659140.276,6.090,167.877,347.877,1832.000,1.52,2456651.481412037,412
Track,0,-35.230662,149.070302,2013-12-24T23:33:18Z,598.70,167.5,1.50,55H,688400.624,6099412.893,-4474445.466,2681051.306,-3659144.968,12.605,157.434,337.434,1836.000,1.58,2456651.481458333,413
Track,0,-35.230767,149.070355,2013-12-24T23:33:26Z,598.40,159.5,1.50,55H,688405.218,6099401.154,-4474441.981,2681043.579,-3659154.304,6.473,159.330,339.330,1844.000,1.62,2456651.481550926,415
Track,0,-35.230821,149.070380,2013-12-24T23:33:30Z,598.50,156.8,1.50,55H,688407.376,6099395.051,-4474440.229,2681039.865,-3659159.309,5.088,158.121,338.121,1848.000,1.70,2456651.481597222,416
Track,0,-35.230864,149.070401,2013-12-24T23:33:33Z,599.10,158.9,1.50,55H,688409.173,6099390.291,-4474439.287,2681037.090,-3659163.512,12.708,156.986,336.986,1851.000,1.59,2456651.481631944,417
Track,0,-35.230969,149.070456,2013-12-24T23:33:41Z,599.10,157.8,1.50,55H,688413.897,6099378.492,-4474436.052,2681029.359,-3659173.068,11.994,156.223,336.223,1859.000,1.50,2456651.481724537,419
Track,0,-35.231068,149.070509,2013-12-24T23:33:49Z,599.10,161.5,1.50,55H,688418.503,6099367.418,-4474433.106,2681021.956,-3659182.034,5.010,158.580,338.580,1867.000,1.00,2456651.481817130,421
Track,0,-35.231110,149.070529,2013-12-24T23:33:54Z,599.60,154.6,0.75,55H,688420.235,6099362.716,-4474432.089,2681019.213,-3659186.133,13.036,159.256,339.256,1872.000,1.63,2456651.481875000,422
Track,0,-35.231220,149.070579,2013-12-24T23:34:02Z,599.90,160.3,1.50,55H,688424.597,6099350.432,-4474428.639,2681011.763,-3659196.264,12.555,154.046,334.046,1880.000,1.57,2456651.481967593,424
Track,0,-35.231322,149.070640,2013-12-24T23:34:10Z,599.90,156.5,1.50,55H,688429.855,6099339.030,-4474425.877,2681003.702,-3659205.486,12.537,162.445,342.445,1888.000,1.57,2456651.482060185,426
Track,0,-35.231430,149.070681,2013-12-24T23:34:18Z,600.30,160.3,1.50,55H,688433.386,6099327.001,-4474422.186,2680997.081,-3659215.481,5.758,155.997,335.997,1896.000,1.44,2456651.482152778,428
Track,0,-35.231477,149.070707,2013-12-24T23:34:22Z,599.80,152.3,1.50,55H,688435.619,6099321.693,-4474420.436,2680993.302,-3659219.490,11.233,158.886,338.886,1900.000,1.40,2456651.482199074,429
Track,0,-35.231571,149.070752,2013-12-24T23:34:30Z,599.60,163.2,1.50,55H,688439.446,6099311.132,-4474417.190,2680986.640,-3659227.934,5.433,150.182,330.182,1908.000,1.36,2456651.482291667,431
Track,0,-35.231614,149.070781,2013-12-24T23:34:34Z,597.60,151.6,1.25,55H,688442.049,6099306.362,-4474414.844,2680982.084,-3659230.632,11.269,151.488,331.488,1912.000,1.41,2456651.482337963,432
Track,0,-35.231703,149.070840,2013-12-24T23:34:42Z,597.20,150.3,1.25,55H,688447.220,6099296.350,-4474412.429,2680974.366,-3659238.490,11.418,159.376,339.376,1920.000,1.43,2456651.482430555,434
Track,0,-35.231799,149.070885,2013-12-24T23:34:50Z,595.60,164.1,1.25,55H,688451.018,6099285.582,-4474408.086,2680967.075,-3659246.296,5.542,164.646,344.646,1928.000,1.85,2456651.482523148,436
Track,0,-35.231848,149.070901,2013-12-24T23:34:53Z,596.30,159.7,1.75,55H,688452.374,6099280.208,-4474406.686,2680964.525,-3659251.066,6.346,160.124,340.124,1931.000,1.59,2456651.482557870,437
Track,0,-35.231901,149.070924,2013-12-24T23:34:57Z,596.30,158.2,1.50,55H,688454.406,6099274.196,-4474404.842,2680960.905,-3659255.941,6.238,156.669,336.669,1935.000,1.56,2456651.482604166,438
Track,0,-35.231953,149.070951,2013-12-24T23:35:01Z,597.40,156.3,1.50,55H,688456.757,6099268.418,-4474404.047,2680957.549,-3659261.255,11.514,156.938,336.938,1939.000,1.44,2456651.482650463,439
Track,0,-35.232049,149.071001,2013-12-24T23:35:09Z,600.30,158.6,1.50,55H,688461.046,6099257.731,-4474403.155,2680951.755,-3659271.582,5.992,159.772,339.772,1947.000,1.50,2456651.482743056,441
Track,0,-35.232099,149.071024,2013-12-24T23:35:13Z,601.40,157.8,1.50,55H,688463.000,6099252.066,-4474402.208,2680948.772,-3659276.810,5.963,156.557,336.557,1951.000,1.49,2456651.482789352,442
Track,0,-35.232149,149.071050,2013-12-24T23:35:17Z,601.90,156.7,1.50,55H,688465.258,6099246.547,-4474401.070,2680945.325,-3659281.567,11.964,155.607,335.607,1955.000,1.50,2456651.482835648,443
Track,0,-35.232247,149.071104,2013-12-24T23:35:25Z,601.10,160.0,1.50,55H,688469.971,6099235.550,-4474397.657,2680937.519,-3659290.007,5.518,163.111,343.111,1963.000,0.61,2456651.482928241,445
Track,0,-35.232294,149.071122,2013-12-24T23:35:34Z,601.60,161.4,0.75,55H,688471.463,6099230.238,-4474396.218,2680934.788,-3659294.608,6.280,147.803,327.803,1972.000,1.26,2456651.483032407,446
Track,0,-35.232342,149.071158,2013-12-24T23:35:39Z,601.90,146.6,1.00,55H,688474.698,6099224.855,-4474395.518,2680930.467,-3659299.122,5.061,144.810,324.810,1977.000,1.69,2456651.483090278,447
Track,0,-35.232380,149.071191,2013-12-24T23:35:42Z,602.40,143.2,1.25,55H,688477.528,6099220.659,-4474395.321,2680926.949,-3659302.790,5.316,137.740,317.740,1980.000,1.77,2456651.483125000,448
Track,0,-35.232415,149.071230,2013-12-24T23:35:45Z,602.80,132.7,1.25,55H,688481.020,6099216.651,-4474395.492,2680922.883,-3659306.234,5.009,131.610,311.610,1983.000,1.67,2456651.483159722,449
Track,0,-35.232445,149.071271,2013-12-24T23:35:48Z,602.90,125.8,1.25,55H,688484.695,6099213.247,-4474395.841,2680918.726,-3659309.009,10.513,127.223,307.223,1986.000,1.75,2456651.483194444,450
Track,0,-35.232502,149.071363,2013-12-24T23:35:54Z,603.20,125.2,1.25,55H,688492.932,6099206.714,-4474397.206,2680909.785,-3659314.377,5.471,135.154,315.154,1992.000,1.82,2456651.483263889,452
Track,0,-35.232537,149.071405,2013-12-24T23:35:57Z,603.10,135.2,1.25,55H,688496.708,6099202.756,-4474397.200,2680905.283,-3659317.488,5.475,129.335,309.335,1995.000,1.82,2456651.483298611,453
Track,0,-35.232569,149.071452,2013-12-24T23:36:00Z,602.20,124.3,1.25,55H,688500.869,6099199.198,-4474397.028,2680900.244,-3659319.803,5.510,116.025,296.025,1998.000,1.84,2456651.483333333,454
Track,0,-35.232590,149.071506,2013-12-24T23:36:03Z,603.30,113.7,1.25,55H,688505.769,6099196.677,-4474399.147,2680895.741,-3659322.413,6.142,94.517,274.517,2001.000,1.54,2456651.483368055,455
Track,0,-35.232595,149.071573,2013-12-24T23:36:07Z,602.40,84.6,1.25,55H,688511.880,6099196.066,-4474401.425,2680889.967,-3659322.289,13.989,81.908,261.908,2005.000,1.17,2456651.483414352,456
Track,0,-35.232577,149.071726,2013-12-24T23:36:19Z,604.90,78.9,1.00,55H,688525.769,6099197.746,-4474411.270,2680879.719,-3659322.122,6.357,76.291,256.291,2017.000,1.27,2456651.483553241,458
Track,0,-35.232563,149.071793,2013-12-24T23:36:24Z,605.40,64.6,1.00,55H,688531.976,6099199.123,-4474415.541,2680875.077,-3659321.180,7.040,59.776,239.776,2022.000,1.76,2456651.483611111,459
Track,0,-35.232531,149.071860,2013-12-24T23:36:28Z,604.90,52.6,1.00,55H,688538.131,6099202.539,-4474420.071,2680870.700,-3659317.997,7.446,44.944,224.944,2026.000,1.86,2456651.483657408,460
Track,0,-35.232484,149.071918,2013-12-24T23:36:32Z,604.00,35.5,1.25,55H,688543.500,6099207.699,-4474424.752,2680867.372,-3659313.173,5.582,32.693,212.693,2030.000,1.86,2456651.483703704,461
Track,0,-35.232442,149.071951,2013-12-24T23:36:35Z,604.10,22.8,1.25,55H,688546.612,6099212.332,-4474428.696,2680866.221,-3659309.393,108.377,36.466,216.466,2033.000,1.45,2456651.483738426,462
Track,0,-35.231656,149.072659,2013-12-24T23:37:50Z,603.00,18.0,1.00,55H,688612.833,6099298.129,-4474504.170,2680836.343,-3659237.560,5.160,28.067,208.067,2108.000,1.72,2456651.484606482,464
Track,0,-35.231615,149.072685,2013-12-24T23:37:53Z,602.40,18.3,1.00,55H,688615.356,6099302.631,-4474507.250,2680835.358,-3659233.494,10.693,29.371,209.371,2111.000,1.78,2456651.484641204,465
Track,0,-35.231531,149.072743,2013-12-24T23:37:59Z,602.60,30.3,1.25,55H,688620.793,6099311.838,-4474514.698,2680833.706,-3659225.997,6.241,54.067,234.067,2117.000,1.56,2456651.484710648,467
Track,0,-35.231498,149.072799,2013-12-24T23:38:03Z,605.00,58.7,1.25,55H,688625.922,6099315.394,-4474520.789,2680831.465,-3659224.390,5.817,40.901,220.901,2121.000,0.97,2456651.484756944,468
Track,0,-35.231458,149.072840,2013-12-24T23:38:09Z,605.80,26.0,1.00,55H,688629.822,6099319.711,-4474525.483,2680829.837,-3659221.260,14.849,37.973,217.973,2127.000,1.48,2456651.484826389,469
Track,0,-35.231353,149.072941,2013-12-24T23:38:19Z,607.20,37.5,1.00,55H,688639.201,6099331.224,-4474536.954,2680826.057,-3659212.505,6.628,39.016,219.016,2137.000,1.66,2456651.484942130,471
Track,0,-35.231306,149.072987,2013-12-24T23:38:23Z,607.80,50.7,1.00,55H,688643.481,6099336.286,-4474542.068,2680824.256,-3659208.644,11.424,35.604,215.604,2141.000,1.43,2456651.484988426,472
Track,0,-35.231223,149.073060,2013-12-24T23:38:31Z,608.60,48.5,1.00,55H,688650.324,6099345.433,-4474550.644,2680821.640,-3659201.518,6.363,21.536,201.536,2149.000,1.27,2456651.485081018,474
Track,0,-35.231169,149.073085,2013-12-24T23:38:36Z,606.80,16.4,1.00,55H,688652.783,6099351.303,-4474553.512,2680820.636,-3659195.644,6.079,20.138,200.138,2154.000,1.52,2456651.485138889,475
Track,0,-35.231118,149.073108,2013-12-24T23:38:40Z,606.80,29.6,1.00,55H,688654.995,6099356.965,-4474557.412,2680820.532,-3659190.982,7.856,13.975,193.975,2158.000,1.57,2456651.485185185,476
Track,0,-35.231049,149.073129,2013-12-24T23:38:45Z,607.30,12.7,1.00,55H,688657.051,6099364.547,-4474562.511,2680821.375,-3659185.043,6.586,357.861,177.861,2163.000,1.65,2456651.485243056,477
Track,0,-35.230990,149.073126,2013-12-24T23:38:49Z,605.00,349.4,1.25,55H,688656.943,6099371.132,-4474564.030,2680822.572,-3659178.340,11.027,359.593,179.593,2167.000,1.58,2456651.485289352,478
Track,0,-35.230890,149.073126,2013-12-24T23:38:56Z,604.20,6.6,1.25,55H,688657.094,6099382.159,-4474568.886,2680825.573,-3659168.871,11.061,3.586,183.586,2174.000,1.38,2456651.485370371,480
Track,0,-35.230791,149.073133,2013-12-24T23:39:04Z,602.80,10.2,1.00,55H,688658.017,6099393.181,-4474573.724,2680827.664,-3659159.045,5.212,4.869,184.869,2182.000,1.30,2456651.485462963,482
Track,0,-35.230744,149.073138,2013-12-24T23:39:08Z,603.50,5.7,1.00,55H,688658.567,6099398.364,-4474577.012,2680829.119,-3659155.206,13.687,3.416,183.416,2186.000,1.52,2456651.485509259,483
Track,0,-35.230621,149.073147,2013-12-24T23:39:17Z,604.50,8.4,1.00,55H,688659.668,6099412.008,-4474584.894,2680832.890,-3659144.622,6.882,12.281,192.281,2195.000,1.72,2456651.485613426,485
Track,0,-35.230560,149.073163,2013-12-24T23:39:21Z,602.80,18.0,1.00,55H,688661.272,6099418.700,-4474587.783,2680832.914,-3659138.148,11.581,9.698,189.698,2199.000,1.65,2456651.485659722,486
Track,0,-35.230457,149.073185,2013-12-24T23:39:28Z,603.20,13.2,1.00,55H,688663.461,6099430.073,-4474594.715,2680834.793,-3659129.054,12.550,8.795,188.795,2206.000,1.79,2456651.485740741,488
Track,0,-35.230346,149.073206,2013-12-24T23:39:35Z,602.70,13.5,1.25,55H,688665.638,6099442.433,-4474601.489,2680836.614,-3659118.633,13.333,19.160,199.160,2213.000,1.33,2456651.485821759,490
Track,0,-35.230232,149.073254,2013-12-24T23:39:45Z,600.70,36.2,1.00,55H,688670.276,6099454.934,-4474608.570,2680835.755,-3659107.191,5.600,11.686,191.686,2223.000,1.40,2456651.485937500,492
Track,0,-35.230183,149.073266,2013-12-24T23:39:49Z,600.50,14.7,1.00,55H,688671.525,6099460.393,-4474611.727,2680836.324,-3659102.596,42.118,38.353,218.353,2227.000,1.75,2456651.485983796,493
Track,0,-35.229885,149.073553,2013-12-24T23:40:13Z,599.60,53.0,1.25,55H,688698.344,6099492.871,-4474640.875,2680823.318,-3659075.094,6.488,72.453,252.453,2251.000,1.62,2456651.486261574,494
Track,0,-35.229867,149.073621,2013-12-24T23:40:17Z,598.40,65.8,1.25,55H,688704.570,6099494.697,-4474644.181,2680818.088,-3659072.804,5.913,69.069,249.069,2255.000,1.48,2456651.486307871,495
Track,0,-35.229848,149.073682,2013-12-24T23:40:21Z,598.20,55.6,1.25,55H,688710.136,6099496.694,-4474647.925,2680813.892,-3659070.963,6.338,62.341,242.341,2259.000,1.58,2456651.486354167,496
Track,0,-35.229822,149.073744,2013-12-24T23:40:25Z,599.40,56.2,1.25,55H,688715.810,6099499.518,-4474653.108,2680810.452,-3659069.252,6.463,52.141,232.141,2263.000,1.62,2456651.486400463,497
Track,0,-35.229786,149.073800,2013-12-24T23:40:29Z,598.20,47.6,1.25,55H,688720.994,6099503.377,-4474656.852,2680806.747,-3659065.319,11.396,46.418,226.418,2267.000,1.42,2456651.486446759,498
Track,0,-35.229715,149.073890,2013-12-24T23:40:37Z,598.50,47.1,1.25,55H,688729.412,6099511.060,-4474665.193,2680802.120,-3659059.075,11.112,51.938,231.938,2275.000,1.39,2456651.486539352,500
Track,0,-35.229654,149.073986,2013-12-24T23:40:45Z,599.80,51.6,1.25,55H,688738.303,6099517.726,-4474673.991,2680797.191,-3659054.228,11.768,63.872,243.872,2283.000,1.47,2456651.486631944,502
Track,0,-35.229607,149.074102,2013-12-24T23:40:53Z,599.40,67.6,1.25,55H,688748.974,6099522.687,-4474681.706,2680789.496,-3659049.764,6.207,64.711,244.711,2291.000,1.55,2456651.486724537,504
Track,0,-35.229583,149.074164,2013-12-24T23:40:57Z,599.80,56.5,1.25,55H,688754.641,6099525.221,-4474686.183,2680785.635,-3659047.828,14.195,66.928,246.928,2295.000,1.42,2456651.486770833,505
Track,0,-35.229533,149.074308,2013-12-24T23:41:07Z,600.40,61.7,1.25,55H,688767.814,6099530.510,-4474696.069,2680776.332,-3659043.630,5.495,67.319,247.319,2305.000,1.37,2456651.486886574,507
Track,0,-35.229514,149.074363,2013-12-24T23:41:11Z,600.50,66.8,1.25,55H,688772.928,6099532.523,-4474699.793,2680772.652,-3659041.957,5.260,65.517,245.517,2309.000,1.32,2456651.486932870,508
Track,0,-35.229494,149.074416,2013-12-24T23:41:15Z,600.10,62.4,1.25,55H,688777.760,6099534.602,-4474703.053,2680769.024,-3659039.945,5.098,61.141,241.141,2313.000,1.27,2456651.486979167,509
Track,0,-35.229472,149.074465,2013-12-24T23:41:19Z,599.60,60.4,1.25,55H,688782.276,6099536.969,-4474706.215,2680765.713,-3659037.646,10.356,64.053,244.053,2317.000,1.29,2456651.487025463,510
Track,0,-35.229431,149.074567,2013-12-24T23:41:27Z,598.70,70.6,1.25,55H,688791.680,6099541.305,-4474712.613,2680758.689,-3659033.426,7.198,82.793,262.793,2325.000,1.20,2456651.487118056,512
Track,0,-35.229423,149.074646,2013-12-24T23:41:33Z,598.40,86.4,1.25,55H,688798.840,6099542.059,-4474716.520,2680752.704,-3659032.515,11.170,83.103,263.103,2331.000,1.40,2456651.487187500,513
Track,0,-35.229411,149.074767,2013-12-24T23:41:41Z,600.50,85.4,1.25,55H,688809.955,6099543.168,-4474724.355,2680744.470,-3659032.630,10.275,84.430,264.430,2339.000,1.28,2456651.487280093,515
Track,0,-35.229402,149.074880,2013-12-24T23:41:49Z,599.90,95.5,1.25,55H,688820.201,6099543.952,-4474729.684,2680735.740,-3659031.470,5.331,94.536,274.536,2347.000,1.33,2456651.487372685,517
Track,0,-35.229406,149.074938,2013-12-24T23:41:53Z,600.00,84.4,1.25,55H,688825.506,6099543.419,-4474732.277,2680731.098,-3659031.872,5.763,89.239,269.239,2351.000,1.15,2456651.487418981,518
Track,0,-35.229405,149.075001,2013-12-24T23:41:58Z,600.40,93.8,1.25,55H,688831.268,6099543.375,-4474735.557,2680726.344,-3659032.040,11.348,116.827,296.827,2356.000,0.81,2456651.487476852,519
Track,0,-35.229451,149.075113,2013-12-24T23:42:12Z,597.60,91.0,0.75,55H,688841.286,6099538.043,-4474736.265,2680714.963,-3659034.608,7.244,115.998,295.998,2370.000,1.21,2456651.487638889,521
Track,0,-35.229480,149.075184,2013-12-24T23:42:18Z,598.40,123.8,0.75,55H,688847.729,6099534.733,-4474738.601,2680708.772,-3659037.664,6.938,105.630,285.630,2376.000,1.73,2456651.487708333,522
Track,0,-35.229497,149.075258,2013-12-24T23:42:22Z,598.40,99.7,1.25,55H,688854.371,6099532.724,-4474741.110,2680702.485,-3659039.191,6.376,100.102,280.102,2380.000,1.59,2456651.487754629,523
Track,0,-35.229507,149.075327,2013-12-24T23:42:26Z,597.90,96.5,1.00,55H,688860.623,6099531.475,-4474743.432,2680696.559,-3659039.816,7.365,83.513,263.513,2384.000,1.47,2456651.487800926,524
Track,0,-35.229499,149.075407,2013-12-24T23:42:31Z,598.10,72.1,1.25,55H,688867.957,6099532.153,-4474747.745,2680690.611,-3659039.252,6.050,57.252,237.252,2389.000,1.51,2456651.487858796,525
Track,0,-35.229470,149.075463,2013-12-24T23:42:35Z,599.00,43.6,1.25,55H,688873.113,6099535.319,-4474752.611,2680687.593,-3659037.097,5.908,42.989,222.989,2393.000,1.48,2456651.487905093,526
Track,0,-35.229431,149.075507,2013-12-24T23:42:39Z,598.50,34.6,1.25,55H,688877.231,6099539.556,-4474756.469,2680685.209,-3659033.279,11.917,47.607,227.606,2397.000,1.49,2456651.487951389,527
Track,0,-35.229358,149.075604,2013-12-24T23:42:47Z,599.60,56.3,1.25,55H,688886.199,6099547.405,-4474765.740,2680680.502,-3659027.349,7.571,61.225,241.225,2405.000,1.51,2456651.488043982,529
Track,0,-35.229325,149.075677,2013-12-24T23:42:52Z,599.60,52.1,1.25,55H,688892.910,6099550.910,-4474770.954,2680675.889,-3659024.372,13.363,63.868,243.868,2410.000,1.48,2456651.488101852,530
Track,0,-35.229272,149.075808,2013-12-24T23:43:01Z,600.00,71.1,1.25,55H,688905.028,6099556.544,-4474780.313,2680667.509,-3659019.795,5.458,64.191,244.191,2419.000,1.36,2456651.488206019,532
Track,0,-35.229251,149.075862,2013-12-24T23:43:05Z,599.80,66.9,1.25,55H,688909.991,6099558.817,-4474783.875,2680663.914,-3659017.738,7.856,50.009,230.008,2423.000,1.31,2456651.488252315,533
Track,0,-35.229205,149.075929,2013-12-24T23:43:11Z,599.80,41.8,1.25,55H,688916.114,6099563.740,-4474789.467,2680660.247,-3659013.613,11.658,51.776,231.775,2429.000,1.06,2456651.488321759,534
Track,0,-35.229140,149.076029,2013-12-24T23:43:22Z,598.80,51.3,1.00,55H,688925.422,6099570.760,-4474797.043,2680654.108,-3659007.143,15.135,61.262,241.262,2440.000,1.68,2456651.488449074,536
Track,0,-35.229075,149.076175,2013-12-24T23:43:31Z,599.40,65.3,1.25,55H,688938.843,6099577.759,-4474807.886,2680645.132,-3659001.545,6.551,64.391,244.391,2449.000,1.64,2456651.488553241,538
Track,0,-35.229049,149.076240,2013-12-24T23:43:35Z,599.90,67.0,1.25,55H,688944.808,6099580.466,-4474812.673,2680641.113,-3658999.520,6.119,35.228,215.228,2453.000,1.22,2456651.488599537,539
Track,0,-35.229004,149.076279,2013-12-24T23:43:40Z,597.90,5.8,1.25,55H,688948.441,6099585.389,-4474815.559,2680638.728,-3658994.283,6.073,315.950,135.950,2458.000,1.52,2456651.488657407,540
Track,0,-35.228965,149.076232,2013-12-24T23:43:44Z,597.60,318.4,1.25,55H,688944.311,6099589.841,-4474815.339,2680643.518,-3658990.545,12.688,322.525,142.525,2462.000,0.79,2456651.488703704,541
Track,0,-35.228874,149.076147,2013-12-24T23:44:00Z,597.30,1.3,0.75,55H,688936.804,6099600.070,-4474816.144,2680653.000,-3658982.146,11.559,131.268,311.268,2478.000,0.48,2456651.488888889,543
Track,0,-35.228943,149.076243,2013-12-24T23:44:24Z,608.50,136.5,1.25,55H,688945.331,6099592.266,-4474824.685,2680647.987,-3658994.835,10.833,134.387,314.387,2502.000,1.35,2456651.489166667,545
Track,0,-35.229011,149.076328,2013-12-24T23:44:32Z,608.20,140.5,1.25,55H,688952.912,6099584.528,-4474824.703,2680638.973,-3659000.852,5.086,140.234,320.234,2510.000,1.27,2456651.489259259,547
Track,0,-35.229046,149.076364,2013-12-24T23:44:36Z,607.60,136.0,1.25,55H,688956.084,6099580.551,-4474824.020,2680634.771,-3659003.700,12.228,139.717,319.717,2514.000,1.53,2456651.489305555,548
Track,0,-35.229130,149.076451,2013-12-24T23:44:44Z,607.80,139.1,1.75,55H,688963.793,6099571.059,-4474823.607,2680625.306,-3659011.436,5.903,137.254,317.254,2522.000,1.48,2456651.489398148,550
Track,0,-35.229170,149.076495,2013-12-24T23:44:48Z,607.60,135.3,1.50,55H,688967.708,6099566.641,-4474823.381,2680620.500,-3659014.862,5.585,136.570,316.570,2526.000,1.40,2456651.489444444,551
Track,0,-35.229206,149.076537,2013-12-24T23:44:52Z,608.10,136.8,1.50,55H,688971.463,6099562.506,-4474823.697,2680616.213,-3659018.464,11.233,138.339,318.339,2530.000,1.40,2456651.489490741,552
Track,0,-35.229282,149.076619,2013-12-24T23:45:00Z,607.80,137.4,1.50,55H,688978.752,6099553.959,-4474823.171,2680607.194,-3659025.146,7.454,135.865,315.865,2538.000,1.49,2456651.489583333,554
